,name,appid
947,Airport Simulator 2019,1
948,Airscape - The Fall of Gravity,1
949,Airship Asunder,1
950,Airship Commander,1
951,Airship Dragoon,1
952,Airships: Conquer the Skies,1
953,Airstrike HD,1
954,Airstrike One,1
955,Airtone,1
956,Aiso,1
957,Aivolution,1
958,Akabeth Tactics,1
959,Akane,1
960,Akane the Kunoichi,1
961,Akaneiro: Demon Hunters,1
962,Akihabara - Feel the Rhythm,1
963,Akihabara - Feel the Rhythm Remixed,1
964,Akin,1
965,Akin Vol 2,1
966,Akuatica,1
967,Akuto: Showdown,1
968,Akuya,1
969,Al Emmo and the Lost Dutchman's Mine,1
970,Al Emmo's Postcards from Anozira,1
971,Aladin & the Enchanted Lamp,1
972,Alan Wake,1
973,Alan Wake's American Nightmare,1
974,Alarameth TD™,1
975,Albedo: Eyes from Outer Space,1
976,Albert Mort - Desert Heat,1
977,Albert and Otto,1
978,Albino Lullaby: Episode 1,1
979,Albion Online,1
980,Alcatraz Builder,1
981,Alcatraz: VR Escape Room,1
982,Alchemage,1
983,Alchemia,1
984,Alchemic Dungeons DX,1
985,Alchemic Jousts,1
986,Alchemist,1
987,Alchemist Defender VR,1
988,Alchemist Penguin,1
989,Alchemist's Awakening,1
990,Alchemist's Castle,1
991,Alchemy Classic,1
992,Alchemy Mysteries: Prague Legends,1
993,Alchemy of Castle,1
994,Alchemyland,1
995,Alea,1
996,Alea Jacta Est,1
997,Alekhine's Gun,1
998,Aleph Null,1
999,Ales Dash,1
1000,Alexa's Wild Night,1
1001,Alexia Crow and the Cave of Heroes,1
1002,Algae,1
1003,Algo Bot,1
1004,Algorithm,1
1005,Algotica Iterations,1
1006,Alice - Behind the Mirror,1
1007,Alice In VR,1
1008,Alice Must Find The Key To Escape (Hidden Objects),1
1009,Alice Mystery Garden,1
1010,Alice in Stardom,1
1011,Alice in Wonderland - 3D Labyrinth Game,1
1012,Alice in Wonderland - Hidden Objects,1
1013,Alice's Adventures - Hidden Object. Wimmelbild,1
1014,Alice's Mom's Rescue,1
1015,Alice's Patchwork,1
1016,Alice's Patchworks 2,1
1017,Alicemare,1
1018,Alicia Griffith – Lakeside Murder,1
1019,Alicia Quatermain 2: The Stone of Fate,1
1020,Alicia Quatermain 3: The Mystery of the Flaming Gold,1
1021,Alicia Quatermain: Secrets Of The Lost Treasures,1
1022,Alien Arena: Warriors Of Mars,1
1023,Alien Attack,1
1024,Alien Attack: Pocket Edition,1
1025,Alien Blitz,1
1026,Alien Breed 2: Assault,1
1027,Alien Breed 3: Descent,1
1028,Alien Breed: Impact,1
1029,Alien Bubble Destroyer,1
1030,Alien Crusader,1
1031,Alien Food Frenzy,1
1032,Alien Hallway,1
1033,Alien Hallway 2,1
1034,Alien Hostage,1
1035,Alien Insanity,1
1036,Alien Invaders,1
1037,Alien Invasion 3d,1
1038,Alien Invasion Tower Defense,1
1039,Alien League,1
1040,Alien Mayhem,1
1041,Alien Rage - Unlimited,1
1042,Alien Rampage,1
1043,Alien Revival - Episode 1 - Duty Calls,1
1044,Alien Robot Monsters,1
1045,Alien Run,1
1046,Alien Shooter,1
1047,Alien Shooter 2 Conscription,1
1048,Alien Shooter 2: Reloaded,1
1049,Alien Shooter TD,1
1050,Alien Shooter: Revisited,1
1051,Alien Spidy,1
1052,Alien Splatter Redux,1
1053,Alien Swarm,1
1054,Alien Swarm: Reactive Drop,1
1055,Alien Worms Invasion,1
1056,Alien Zombie Megadeath,1
1057,Alien: Isolation,1
1058,AlienAfterlife,1
1059,Aliens Are Rude!,1
1060,Aliens Don't Exist,1
1061,Aliens Go Home Run,1
1062,Aliens In The Yard,1
1063,Aliens versus Predator Classic 2000,1
1064,Aliens vs. Predator™,1
1065,Aliens&Asteroids,1
1066,Alienzix,1
1067,Alimardan Meets Merlin,1
1068,Alimardan's Mischief,1
1069,AliveInVR,1
1070,All Alone: VR,1
1071,All Aspect Warfare,1
1072,All Contact Lost,1
1073,All Cows In,1
1074,All Evil Night,1
1075,All Fall Down,1
1076,All For One,1
1077,All Guns On Deck,1
1078,All Haze Eve,1
1079,All Is Dust,1
1080,All My Gods,1
1081,All Of ZHEM 僵尸们,1
1082,All Our Asias,1
1083,All Stars Racing Cup,1
1084,All That Remains,1
1085,All Walls Must Fall - A Tech-Noir Tactics Game,1
1086,All You Can Eat,1
1087,All You Can Feed: Sushi Bar,1
1088,All Zombies Must Die!: Scorepocalypse ,1
1089,All the Delicate Duplicates,1
1090,All-Star Fielding Challenge VR,1
1091,All-Star Fruit Racing,1
1092,Allergenium,1
1093,Allied Nations,1
1094,Allison's Diary: Rebirth,1
1095,Allods Online My.com,1
1096,Allods Online RU,1
1097,Allspace,1
1098,Allumette,1
1099,Alluna and Brie,1
1100,Alma,1
1101,Almightree: The Last Dreamer,1
1102,Almost Alive,1
1103,Almost There: The Platformer,1
1104,Alone,2
1105,Alone In The Forest VR,1
1106,Alone K.W.,1
1107,Alone With You,1
1108,Alone in the Dark,1
1109,Alone in the Dark 1,1
1110,Alone in the Dark 2,1
1111,Alone in the Dark 3,1
1112,Alone in the Dark: Illumination™,1
1113,Alone in the Dark: The New Nightmare,1
1114,Along Together,1
1115,Along the Edge,1
1116,Alpacapaca Dash,1
1117,AlpenCROSS,1
1118,Alpha & Beta,1
1119,Alpha Kimori™ 1,1
1120,Alpha Locus VR,1
1121,Alpha Mike Foxtrot VR - AMF VR,1
1122,Alpha Polaris : A Horror Adventure Game,1
1123,Alpha Prime,1
1124,Alpha Protocol™,1
1125,Alpha Runner,1
1126,Alpha Zylon,1
1127,Alpha/Omega: The Christian RPG,1
1128,Alphabear: Hardcover Edition,1
1129,Alphabeats: Master Edition,1
1130,Alphabet Jump,1
1131,Alphadia Genesis,1
1132,Alpine Ski VR,1
1133,Altar Guardian,1
1134,Alteil: Horizons,1
1135,Alter Army,1
1136,Alter Cosmos,1
1137,Alter Ego,2
1138,Alteric,1
1139,Alternativa,1
1140,Altitude,1
1141,Altitude0: Lower & Faster,1
1142,AltspaceVR—The Social VR App,1
1143,Alvastia Chronicles,1
1144,Alveari,1
1145,Alvora Tactics,1
1146,Alwa's Awakening,1
1147,Always Higher,1
1148,Always Remember Me,1
1149,Always Sometimes Monsters,1
1150,Always The Same Blue Sky...,1
1151,Amanda's Sticker Book,1
1152,Amanda's Sticker Book 2 - Amazing Wildlife,1
1153,AmaranTime Arena,1
1154,Amaranthine,1
1155,Amaranthine Voyage: The Living Mountain Collector's Edition,1
1156,Amaranthine Voyage: The Orb of Purity Collector's Edition,1
1157,Amaranthine Voyage: The Tree of Life Collector's Edition,1
1158,Amaze Bowl,1
1159,Amaze: Interactive VR Movies,1
1160,AmazeD 3D,1
1161,Amazeing Lemons,1
1162,Amazing Adventures Around the World,1
1163,Amazing Adventures The Lost Tomb™,1
1164,Amazing Frog?,1
1165,Amazing Human Simulator,1
1166,Amazing Princess Sarah,1
1167,Amazing Thailand VR Experience,1
1168,Amazon Odyssey,1
1169,Amazon Rush,1
1170,Amber Tail Adventure,1
1171,Amber's Airline - 7 Wonders,1
1172,Amber's Airline - High Hopes,1
1173,Amber's Magic Shop,1
1174,Ambers BOOM,1
1175,Amberskull,1
1176,Ambition,1
1177,Ambition of the Slimes,1
1178,Ambre - a heartbreaking kinetic novel,1
1179,Ame no Marginal -Rain Marginal-,1
1180,Ameline and the Ultimate Burger,1
1181,Amelon,1
1182,America's Army 3,1
1183,America's Army: Proving Grounds,1
1184,America's Retribution,1
1185,American Angst (Steam Deluxe Edition),1
1186,American Conquest,1
1187,American Conquest: Fight Back,1
1188,American Farmer,1
1189,American Patriots: Boston Tea Party,1
1190,American Patriots: The Swamp Fox,1
1191,American Railroads - Summit River & Pine Valley,1
1192,American Truck Simulator,1
1193,American University Life ~Welcome Week!~,1
1194,American VR Coasters,1
1195,Amerzone: The Explorer’s Legacy,1
1196,Amethlion,1
1197,Amigdala,1
1198,Amigo Fishing,1
1199,Amigo VR,1
1200,Amihailu in Dreamland,1
1201,Ammo Pigs: Armed and Delicious,1
1202,Amnesia: A Machine for Pigs,1
1203,Amnesia: The Dark Descent,1
1204,Amnesia™: Memories,1
1205,Among Ripples,1
1206,Among Us,1
1207,Among the Dead,1
1208,Among the Heavens,1
1209,Among the Innocent: A Stricken Tale,1
1210,Among the Sleep - Enhanced Edition,1
1211,Amora,1
1212,Amoreon NightClub,1
1213,Amorous,1
1214,Amos From Outer Space,1
1215,Ampersand,1
1216,Amphora,1
1217,Ampu-Tea,1
1218,Amulet Zero 零物语 - Optimize,1
1219,Amulet of Dreams,1
1220,Amygdala,1
1221,An Alien with a Magnet,1
1222,An Aspie Life,1
1223,An Assassin in Orlandes,1
1224,An Imp? A Fiend!,1
1225,An Oath to the Stars,1
1226,An Occasional Dream,1
1227,An Octave Higher,1
1228,An Octonaut Odyssey,1
1229,Anahita,1
1230,Analemma,1
1231,Analistica Academy,1
1232,Analogue: A Hate Story,1
1233,Anamorphine,1
1234,Ananias Roguelike,1
1235,Anarchy Arcade,1
1236,Anarchy Online,1
1237,Anarcute,1
1238,Anark.io,1
1239,Anceder,1
1240,Ancestors Legacy,1
1241,Ancestory,1
1242,Anchorhead,1
1243,Ancient Amuletor VR,1
1244,Ancient Anathema,1
1245,Ancient Battle: Hannibal,1
1246,Ancient Battle: Rome,1
1247,Ancient Code VR( The Fantasy Egypt Journey),1
1248,Ancient Frontier,1
1249,Ancient Frontier: Steel Shadows,1
1250,Ancient Future,1
1251,Ancient Go,1
1252,Ancient Guardian,1
1253,Ancient Journey VR,1
1254,Ancient Planet Tower Defense,1
1255,Ancient Rome 2,1
1256,Ancient Rush 2,1
1257,Ancient Siberia,1
1258,Ancient Space,1
1259,Ancient Tower,1
1260,Ancient Treasure 法爾斯編年史：上古秘寶,1
1261,Ancient VR coaster,1
1262,Ancient Warfare 3,1
1263,Ancient Warlords: Aequilibrium,1
1264,Ancient Worlds: Jaguar's Fate,1
1265,Ancients of Ooga,1
1266,And I Must Scream,1
1267,And Yet It Moves,1
1268,"And You're There, Too",1
1269,Andarilho,1
1270,Andor - the Cards of Wonder,1
1271,Andoran Skye 1.5,1
1272,Android John,1
1273,Android John 2.1,1
1274,Andromeda Wing,1
1275,Andromedum,1
1276,Angel Express [Tokkyu Tenshi],1
1277,Angel Flare,1
1278,Angel Light The Elven Truce,1
1279,"Angel and Devil,ninja,sushi,tempura,panda and the statue of liverty",1
1280,AngelShooter,1
1281,Angeldust,1
1282,AngeliaLost,1
1283,Angelica Weaver: Catch Me When You Can,1
1284,Angelo Skate Away,1
1285,Angels & Demigods - SciFi VR Visual Novel,1
1286,Angels Fall First,1
1287,Angels That Kill,1
1288,Angels of Death,1
1289,Angels of Fasaria: Version 2.0,1
1290,Angels with Scaly Wings,1
1291,Angelus Brand VR Experience,1
1292,Angle of Attack,1
1293,Angles,1
1294,Angry Arrows,1
1295,Angry Ball VR,1
1296,Angry Birds VR: Isle of Pigs,1
1297,Angry Farm,1
1298,Angry Gnome,1
1299,Angry Punisher,1
1300,Angry Troll Simulator 2018,1
1301,Angry VS Android,1
1302,Angry Video Game Nerd Adventures,1
1303,Angry Video Game Nerd II: ASSimilation,1
1304,Anguished,1
1305,Angvik,1
1306,Anicon - Animal Complex - Cat's Path,1
1307,Anicon - Animal Complex - Sheep's Path,1
1308,AnimVR,1
1309,Anima Gate of Memories,1
1310,Anima: Gate of Memories - The Nameless Chronicles,1
1311,Animal Fight Club,1
1312,Animal Force,1
1313,Animal Gods,1
1314,Animal Herding,1
1315,Animal Jam - Play Wild!,1
1316,Animal Lover,1
1317,Animal Rivals,1
1318,Animal Super Squad,1
1319,Animal couple🐘,1
1320,Animalia - The Quiz Game,1
1321,Animals Memory,1
1322,Animals Memory: Birds,1
1323,Animals Memory: Cats,1
1324,Animals Memory: Dinosaurs,1
1325,Animals Memory: Dogs,1
1326,Animals Memory: Horses,1
1327,Animals Memory: Insect,1
1328,Animals Memory: Underwater Kingdom,1
1329,Animated Puzzles,1
1330,Animation Throwdown: The Quest for Cards,1
1331,Anime Babes: Solitaire,1
1332,Anime Bubble Pop,1
1333,Anime Dress Up,1
1334,Anime Girl Or Boy?,1
1335,Anime Girls VR,1
1336,Anime Pixel Girls,1
1337,Anime Studio Simulator,1
1338,Anime girl Or Bottle?,1
1339,Anime show 动漫时装秀,1
1340,Animosity,1
1341,Animyst,1
1342,Ankh - Anniversary Edition,1
1343,Ankh 2: Heart of Osiris ,1
1344,Ankh 3: Battle of the Gods,1
1345,Anmynor Puzzles,1
1346,Anna - Extended Edition,1
1347,Anna's Quest,1
1348,Annie Amber,1
1349,Anniversary Collection Arcade Classics,1
1350,Anno 2070™,1
1351,Anno 2205™,1
1352,Annotation of Love,1
1353,Annual,1
1354,Annwn: the Otherworld,1
1355,Anode,1
1356,Anodyne,1
1357,Anomalies,1
1358,Anomaly 1729,1
1359,Anomaly 2,1
1360,Anomaly Defenders,1
1361,Anomaly Korea,1
1362,Anomaly Warzone Earth Mobile Campaign,1
1363,Anomaly: Warzone Earth,1
1364,Anomie,1
1365,Anonymous ME,1
1366,Another Adventure,1
1367,Another Brick in Space,1
1368,Another Brick in The Mall,1
1369,Another Hardcore Game,1
1370,Another Lost Phone: Laura's Story,1
1371,Another Otter,1
1372,Another Perspective,1
1373,Another Rocket Game,1
1374,Another Sight,1
1375,Another Sight - Hodge's Journey,1
1376,Another Star,1
1377,Another World – 20th Anniversary Edition,1
1378,Another world: Truck driver,1
1379,Anoxemia,1
1380,Anstorm,1
1381,Answer The Question,1
1382,Ant Queen,1
1383,Ant War: Domination,1
1384,Ant-gravity: Tiny's Adventure,1
1385,AntVentor,1
1386,Antaria Online,1
1387,Antenna,1
1388,Antenna Dilemma,1
1389,AntharioN,1
1390,Anthelion,1
1391,Anti Gravity Warriors VR,1
1392,Anti Zombie AI - Tower Defense (Azai - TD),1
1393,Anti-Grav Bamboo-copter,1
1394,AntiPodal,1
1395,Antichamber,1
1396,Antiflux,1
1397,Antigraviator,1
1398,Antihero,1
1399,Antihorror,1
1400,Antiquia Lost,1
1401,Antiquitas,1
1402,Antirocketh,1
1403,Antisnake,1
1404,Antisphere,1
1405,Antisquad,1
1406,Antistatic,1
1407,Antrum,1
1408,Ants! Mission of the salvation,1
1409,Anubis Dungeon,1
1410,Anubis' Challenge,1
1411,Anxiety,1
1412,Anykey Simulator,1
1413,AoT: Attack on Titanous The Game,1
1414,Aoki Ookami to Shiroki Mejika / 蒼き狼と白き牝鹿,1
1415,Aozora Meikyuu,1
1416,Apartment 327,1
1417,Apartment 3301,1
1418,Apartment 666,1
1419,Apartment of Love,1
1420,Ape Hit,1
1421,Aperion Cyberstorm,1
1422,Apex Construct,1
1423,Apex Hunters,1
1424,Apez,1
1425,Aplestia,1
1426,Aplowcalypse,1
1427,Apoapsis,1
1428,Apocalipsis,1
1429,Apocalypse (Showcase),1
1430,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,1
1431,Apocalypse Knights 2.0 - The Angel Awakens,1
1432,Apocalypse Mechanism,1
1433,Apocalypse Night,1
1434,Apocalypse Rider,1
1435,Apocalypse zombie Race,1
1436,Apocryph: an old-school shooter,1
1437,Apokalypsis,1
1438,Apollo 11 VR,1
1439,Apollo 11 VR HD,1
1440,Apollo4x,1
1441,Apolune,1
1442,Aporia: Beyond The Valley,1
1443,Apothecarium: The Renaissance of Evil - Premium Edition,1
1444,Apotheon,1
1445,Apotheon Arena,1
1446,AppGameKit: Easy Game Development,1
1447,Apparition,1
1448,Apperception,1
1449,Apple Jack 1&2,1
1450,Appointment With FEAR,1
1451,Approaching Blocks,1
1452,Aqua Fish,1
1453,Aqua Kitty - Milk Mine Defender,1
1454,Aqua Lungers,1
1455,Aqua Moto Racing Utopia,1
1456,Aqua Panic !,1
1457,AquaNimble,1
1458,AquaNox,1
1459,AquaNox 2: Revelation,1
1460,Aquadelic GT,1
1461,Aquaria,1
1462,Aquarium Sandbox,1
1463,Aquarium Simulator,1
1464,Aquila Bird Flight Simulator,1
1465,Ara Fell,1
1466,Arachnophobia,1
1467,Aragami,1
1468,Arakion: Book One,1
1469,Arauco Saga - Rpg Action,1
1470,Arbiter,1
1471,Arboreal,1
1472,Arc Savior,1
1473,Arc Surfer,1
1474,ArcBall,1
1475,ArcBall 2,1
1476,ArcBall 3: Infinity,1
1477,Arca's Path VR,1
1478,Arcade Artist,1
1479,Arcade Love / ゲーセンラブ。,1
1480,Arcade Moonlander Plus,1
1481,Arcade Saga,1
1482,Arcade Spirits,1
1483,Arcadecraft,1
1484,Arcana Heart 3 LOVE MAX!!!!!,1
1485,Arcana Heart 3 LOVEMAX SIXSTARS!!!!!!,1
1486,Arcane Domains,1
1487,Arcane Golf,1
1488,Arcane Maelstrom,1
1489,Arcane Mapper,1
1490,Arcane Sorcery,1
1491,Arcane Trials,1
1492,Arcane Worlds,1
1493,ArcaniA,1
1494,ArcaniA: Fall of Setarrif,1
1495,Arcanum: Of Steamworks and Magick Obscura,1
1496,Arcfall,1
1497,Arch Drift,1
1498,ArchMMO 2,1
1499,ArchRobo - Robotic Annihilation,1
1500,ArchaeologyX,1
1501,Archaica: The Path of Light,1
1502,Archamon,1
1503,Archangel,1
1504,Archangel™: Hellfire - Enlist FREE,1
1505,ArcheAge,1
1506,ArcheBlade™,1
1507,Archeo: Shinar,1
1508,Archer's story,1
1509,Archers,1
1510,Archery Blast,1
1511,Archery Kings VR,1
1512,Archery Practice VR,1
1513,Archibald,1
1514,Archibald 2,1
1515,Archibald's Adventures,1
1516,Archimedes,1
1517,Archipelago,1
1518,Archipelago: Navigable VR Comic,1
1519,Archon Classic,1
1520,Arclight Cascade,1
1521,Arctic Cave,1
1522,Arctic Fleet,1
1523,Arctic Trucker Simulator,1
1524,Arctic alive,1
1525,Are You Alone?,1
1526,Are You Ready?,1
1527,Area-X,1
1528,Arelite Core,1
1529,Arena,1
1530,Arena Hero,1
1531,Arena Master,1
1532,Arena Stars,1
1533,Arena Wars 2,1
1534,Arena of Shaelo,1
1535,Arena of the Gods,1
1536,Arena: Blood on the Sand VR,1
1537,Ares Omega,1
1538,Arevan,1
1539,Arevoatl Seven Coins,1
1540,Argo,1
1541,Argonauts Agency: Golden Fleece,1
1542,Argonauts Agency: Pandora's Box,1
1543,Argos,1
1544,AridFortress,1
1545,Ariel,1
1546,Aritana and the Harpy's Feather,1
1547,Arizona Rose and the Pharaohs' Riddles,1
1548,Arizona Rose and the Pirates' Riddles,1
1549,Arizona Sunshine,1
1550,Ark Noir,1
1551,Arkaia: The Enigmatic Isle,1
1552,Arkane Rush,1
1553,Arkane Rush Multiverse Mayhem,1
1554,Arkanoid For Painters,1
1555,ArkanoidSmoking,1
1556,Arkasha,1
1557,Arkball,1
1558,Arkham Nightmares,1
1559,Arkhangel: The House of the Seven Stars,1
1560,Arkhelom 3D,1
1561,Arkshot,1
1562,Arlo The Rabbit,1
1563,ArmZ VR,1
1564,Arma 2,1
1565,Arma 2: Operation Arrowhead,1
1566,Arma 3,1
1567,Arma Tactics,1
1568,Arma: Cold War Assault Mac/Linux,1
1569,Armada 2526,1
1570,Armada 2526 Gold Edition,1
1571,Armada Skies,1
1572,Armada: Modern Tanks,1
1573,Armajet,1
1574,Armed Against the Undead,1
1575,Armed Warrior VR,1
1576,Armed and Dangerous®,1
1577,Armed to the Gears,1
1578,Armed with Wings: Rearmed,1
1579,Armello,1
1580,Armies of Riddle CLASSIC,1
1581,Armikrog,1
1582,Armor Clash,1
1583,Armor Clash II [RTS],1
1584,Armor Clash VR,1
1585,Armor Contest,1
1586,Armored Animals: H1N1z,1
1587,Armored Evolution,1
1588,Armored Fist 3,1
1589,Armored Freedom,1
1590,Armored Gear,1
1591,Armored Kitten,1
1592,Armored Squad,1
1593,Armored Train,1
1594,Armored Warfare,1
1595,Armoured Alliance,1
1596,Arms Race - TCWE,1
1597,Army Craft,1
1598,Army Gals,1
1599,Army General,1
1600,Army Men,1
1601,Army Men II,1
1602,Army Men RTS,1
1603,Army Men: Toys in Space,1
1604,Army of Pixels,1
1605,Army of Squirrels,1
1606,Army of Tentacles: (Not) A Cthulhu Dating Sim,1
1607,Army of Tentacles: (Not) A Cthulhu Dating Sim: Black GOAT of the Woods Edition,1
1608,Around the Words,1
1609,Around the World in 80 Days,1
1610,Arrow Heads,1
1611,Arrowborn,1
1612,Arrowpoint,1
1613,Arsenal of Democracy: A Hearts of Iron Game,1
1614,Arson and Plunder: Unleashed,1
1615,ArsonVille,1
1616,Art Of Gravity,1
1617,Art of Guile,1
1618,Art of Murder - Cards of Destiny,1
1619,Art of Murder - Deadly Secrets,1
1620,Art of Murder - FBI Confidential,1
1621,Art of Murder - Hunt for the Puppeteer,1
1622,Art of Murder - The Secret Files,1
1623,Art of War: Red Tides,1
1624,Artania,1
1625,Artifact,1
1626,Artifact Adventure,1
1627,Artifact Adventure Gaiden,1
1628,Artifact Quest 2,1
1629,Artificial Defense,1
1630,Artificial Mansion,1
1631,Artillerists,1
1632,Artillery Cats,1
1633,Artillery Globe,1
1634,Artisan: Going Home Again,1
1635,Artist Idle,1
1636,Arvale,1
1637,Arx Fatalis,1
1638,Ascendant,1
1639,Ascendant Hearts,1
1640,Ascender,1
1641,Ascending Madness,1
1642,Ascension VR,1
1643,Ascension to the Throne,1
1644,Ascension: Deckbuilding Game,1
1645,Ascent - The Space Game,1
1646,Ascent Spirit,1
1647,Asdivine Hearts,1
1648,Asdivine Hearts II,1
1649,Aselia the Eternal -The Spirit of Eternity Sword-,1
1650,Asemblance,1
1651,Asemblance: Oversight,1
1652,Asguaard,1
1653,Ash of Gods: Redemption,1
1654,Asher,1
1655,Ashes,2
1656,Ashes Cricket,1
1657,Ashes of Immortality,1
1658,Ashes of Immortality II,1
1659,Ashes of Immortality II - Bad Blood,1
1660,Ashes of Kanaka,1
1661,Ashes of the Ark,1
1662,Ashes of the Singularity: Escalation,1
1663,Ashi Wash,1
1664,Ashley Clark: Secret of the Ruby,1
1665,Ashley Clark: The Secrets of the Ancient Temple,1
1666,Ashley: The Story Of Survival,1
1667,Ashworld,1
1668,Asimov Laws,1
1669,Askutron Quiz Show,1
1670,Aspect,1
1671,Aspectus: Rinascimento Chronicles,1
1672,Asphyxia,1
1673,Assassin's Creed 2 Deluxe Edition,1
1674,Assassin's Creed Freedom Cry,1
1675,Assassin's Creed® III Remastered,1
1676,Assassin's Creed® Odyssey,1
1677,Assassin's Creed® Origins,1
