,url,desc,full_desc,requirements,popu_tags,game_name
22341,https://store.steampowered.com/bundle/8332/MOMOEXE__Soundtrack/?snr=1_7_7_230_150_891,-,,-,-,MOMOEXE__Soundtrack
22342,https://store.steampowered.com/bundle/8355/MOMO_Franchise/?snr=1_7_7_230_150_891,-,,-,-,MOMO_Franchise
22348,https://store.steampowered.com/bundle/8608/_Puzzle_Trouble_II/?snr=1_7_7_230_150_891,-,,-,-,_Puzzle_Trouble_II
22349,https://store.steampowered.com/bundle/8615/The_Story_Matters_III/?snr=1_7_7_230_150_891,-,,-,-,The_Story_Matters_III
22352,https://store.steampowered.com/bundle/1975/Story_of_Eroolia_Collection/?snr=1_7_7_230_150_892,-,,-,-,Story_of_Eroolia_Collection
22354,https://store.steampowered.com/bundle/5180/Marvellous_Journeys_Bundle/?snr=1_7_7_230_150_892,-,,-,-,Marvellous_Journeys_Bundle
22355,https://store.steampowered.com/bundle/5181/Enchanted_Kingdoms_Bundle/?snr=1_7_7_230_150_892,-,,-,-,Enchanted_Kingdoms_Bundle
22357,https://store.steampowered.com/bundle/5200/When_Ski_Lifts_Go_Wrong__Deluxe_Edition/?snr=1_7_7_230_150_892,-,,-,-,When_Ski_Lifts_Go_Wrong__Deluxe_Edition
22361,https://store.steampowered.com/bundle/5254/Hand_of_Fate_2_Game_Soundtrack_and_DLC/?snr=1_7_7_230_150_892,-,,-,-,Hand_of_Fate_2_Game_Soundtrack_and_DLC
22367,https://store.steampowered.com/bundle/5328/Weardale_and_Teesdale_Route__040_Saddletank_Loco_Bundle/?snr=1_7_7_230_150_892,-,,-,-,Weardale_and_Teesdale_Route__040_Saddletank_Loco_Bundle
22368,https://store.steampowered.com/bundle/5331/Woodhead_Route__Thompson_Class_B1_Loco_Bundle/?snr=1_7_7_230_150_892,-,,-,-,Woodhead_Route__Thompson_Class_B1_Loco_Bundle
22372,https://store.steampowered.com/bundle/5424/Rytmik_Loyalty_Bundle/?snr=1_7_7_230_150_892,-,,-,-,Rytmik_Loyalty_Bundle
22377,https://store.steampowered.com/bundle/10825/The_Cursed_Forest_Soundtrack_Edition/?snr=1_7_7_230_150_893,-,,-,-,The_Cursed_Forest_Soundtrack_Edition
22378,https://store.steampowered.com/bundle/10847/Cats_Fantastic_Journey/?snr=1_7_7_230_150_893,-,,-,-,Cats_Fantastic_Journey
22380,https://store.steampowered.com/bundle/10873/_/?snr=1_7_7_230_150_893,-,,-,-,_
22382,https://store.steampowered.com/bundle/14906/_/?snr=1_7_7_230_150_893,-,,-,-,_
22386,https://store.steampowered.com/bundle/14980/Cartonfall_Build__Destroy/?snr=1_7_7_230_150_893,-,,-,-,Cartonfall_Build__Destroy
22390,https://store.steampowered.com/bundle/15026/Anvate_Games_Bundle/?snr=1_7_7_230_150_893,-,,-,-,Anvate_Games_Bundle
22391,https://store.steampowered.com/bundle/15041/Altfuture_Bundle/?snr=1_7_7_230_150_893,-,,-,-,Altfuture_Bundle
22398,https://store.steampowered.com/bundle/15195/Novabox_Collection/?snr=1_7_7_230_150_893,-,,-,-,Novabox_Collection
22400,https://store.steampowered.com/bundle/15265/Persian_Nights_Collection/?snr=1_7_7_230_150_893,-,,-,-,Persian_Nights_Collection
22401,https://store.steampowered.com/bundle/15276/RITE_Game__OST/?snr=1_7_7_230_150_893,-,,-,-,RITE_Game__OST
22404,https://store.steampowered.com/bundle/3545/Bleed_1__2_Combo_Pack/?snr=1_7_7_230_150_894,-,,-,-,Bleed_1__2_Combo_Pack
22405,https://store.steampowered.com/bundle/3564/Polygon_Attack__OST_bundle/?snr=1_7_7_230_150_894,-,,-,-,Polygon_Attack__OST_bundle
22409,https://store.steampowered.com/bundle/1188/DMC4SE_Demon_Hunter_Bundle__DmC_Complete_Pack/?snr=1_7_7_230_150_894,-,,-,-,DMC4SE_Demon_Hunter_Bundle__DmC_Complete_Pack
22412,https://store.steampowered.com/bundle/1240/Minor_Key_Games_Complete_Collection/?snr=1_7_7_230_150_894,-,,-,-,Minor_Key_Games_Complete_Collection
22425,https://store.steampowered.com/bundle/1471/18_Wheels_of_Steel_Top_Payload_Pack_2/?snr=1_7_7_230_150_894,-,,-,-,18_Wheels_of_Steel_Top_Payload_Pack_2
22427,https://store.steampowered.com/bundle/14245/Murder_Most_Fowl_Collection/?snr=1_7_7_230_150_895,-,,-,-,Murder_Most_Fowl_Collection
22450,https://store.steampowered.com/bundle/3690/A_Big_Adventure__Myrne_Bundle/?snr=1_7_7_230_150_895,-,,-,-,A_Big_Adventure__Myrne_Bundle
22454,https://store.steampowered.com/bundle/5647/Breakneck__Shatter_Deluxe_Bundle/?snr=1_7_7_230_150_896,-,,-,-,Breakneck__Shatter_Deluxe_Bundle
22458,https://store.steampowered.com/bundle/2349/Dex_with_Soundtrack/?snr=1_7_7_230_150_896,-,,-,-,Dex_with_Soundtrack
22462,https://store.steampowered.com/bundle/2469/Studio_Bean_Games/?snr=1_7_7_230_150_896,-,,-,-,Studio_Bean_Games
22472,https://store.steampowered.com/bundle/2616/Linelight__OST_Bundle/?snr=1_7_7_230_150_896,-,,-,-,Linelight__OST_Bundle
22473,https://store.steampowered.com/bundle/2617/Poi_Deluxe_Edition/?snr=1_7_7_230_150_896,-,,-,-,Poi_Deluxe_Edition
22474,https://store.steampowered.com/bundle/2619/EvilMorph__Soundtrack_Edition/?snr=1_7_7_230_150_896,-,,-,-,EvilMorph__Soundtrack_Edition
22476,https://store.steampowered.com/bundle/2658/Death_is_not_a_sin/?snr=1_7_7_230_150_896,-,,-,-,Death_is_not_a_sin
22485,https://store.steampowered.com/bundle/13772/DJMAX_RESPECT_V_Extension__Soundtrack/?snr=1_7_7_230_150_897,-,,-,-,DJMAX_RESPECT_V_Extension__Soundtrack
22488,https://store.steampowered.com/bundle/13847/Fates_of_Ort__Game__Soundtrack/?snr=1_7_7_230_150_897,-,,-,-,Fates_of_Ort__Game__Soundtrack
22496,https://store.steampowered.com/bundle/14071/Wanderlust_Travel_Stories__Wanderlust_Transsiberian_Bundle/?snr=1_7_7_230_150_897,-,,-,-,Wanderlust_Travel_Stories__Wanderlust_Transsiberian_Bundle
22497,https://store.steampowered.com/bundle/14072/Wanderlust_Travel_Stories__Wanderlust_Transsiberian__Soundtrack_Bundle/?snr=1_7_7_230_150_897,-,,-,-,Wanderlust_Travel_Stories__Wanderlust_Transsiberian__Soundtrack_Bundle
22498,https://store.steampowered.com/bundle/14119/__OST/?snr=1_7_7_230_150_897,-,,-,-,__OST
22506,https://store.steampowered.com/bundle/12153/Nurse_Love_Obsession/?snr=1_7_7_230_150_898,-,,-,-,Nurse_Love_Obsession
22508,https://store.steampowered.com/bundle/12209/Macrotis_A_Mothers_Journey__Soundtrack/?snr=1_7_7_230_150_898,-,,-,-,Macrotis_A_Mothers_Journey__Soundtrack
22517,https://store.steampowered.com/bundle/10934/Brawl_Em_Up/?snr=1_7_7_230_150_898,-,,-,-,Brawl_Em_Up
22522,https://store.steampowered.com/bundle/10995/Super_Cane_Magic_ZERO_Soundtrack_Edition/?snr=1_7_7_230_150_898,-,,-,-,Super_Cane_Magic_ZERO_Soundtrack_Edition
22532,https://store.steampowered.com/bundle/11680/Brouillard_Games_Bundle/?snr=1_7_7_230_150_899,-,,-,-,Brouillard_Games_Bundle
22539,https://store.steampowered.com/bundle/11803/Bloober_Team_Horror_Collection/?snr=1_7_7_230_150_899,-,,-,-,Bloober_Team_Horror_Collection
22542,https://store.steampowered.com/bundle/11846/Zelle_Soundtrack_Edition/?snr=1_7_7_230_150_899,-,,-,-,Zelle_Soundtrack_Edition
22549,https://store.steampowered.com/bundle/11917/Platformer_Bundle/?snr=1_7_7_230_150_899,-,,-,-,Platformer_Bundle
22550,https://store.steampowered.com/bundle/11918/Puzzled_by_Platformers_Bundle/?snr=1_7_7_230_150_899,-,,-,-,Puzzled_by_Platformers_Bundle
22554,https://store.steampowered.com/bundle/13772/DJMAX_RESPECT_V_Extension__Soundtrack/?snr=1_7_7_230_150_900,-,,-,-,DJMAX_RESPECT_V_Extension__Soundtrack
22557,https://store.steampowered.com/bundle/13847/Fates_of_Ort__Game__Soundtrack/?snr=1_7_7_230_150_900,-,,-,-,Fates_of_Ort__Game__Soundtrack
22565,https://store.steampowered.com/bundle/14071/Wanderlust_Travel_Stories__Wanderlust_Transsiberian_Bundle/?snr=1_7_7_230_150_900,-,,-,-,Wanderlust_Travel_Stories__Wanderlust_Transsiberian_Bundle
22566,https://store.steampowered.com/bundle/14072/Wanderlust_Travel_Stories__Wanderlust_Transsiberian__Soundtrack_Bundle/?snr=1_7_7_230_150_900,-,,-,-,Wanderlust_Travel_Stories__Wanderlust_Transsiberian__Soundtrack_Bundle
22567,https://store.steampowered.com/bundle/14119/__OST/?snr=1_7_7_230_150_900,-,,-,-,__OST
22575,https://store.steampowered.com/bundle/14245/Murder_Most_Fowl_Collection/?snr=1_7_7_230_150_900,-,,-,-,Murder_Most_Fowl_Collection
22579,https://store.steampowered.com/bundle/9181/8Floor_time_manager_bundle_with_trading_cards/?snr=1_7_7_230_150_901,-,,-,-,8Floor_time_manager_bundle_with_trading_cards
22581,https://store.steampowered.com/bundle/9213/Choice_of_Games_Top_Rated/?snr=1_7_7_230_150_901,-,,-,-,Choice_of_Games_Top_Rated
22582,https://store.steampowered.com/bundle/9240/Graviteam_Tactics_Operation_Star_Collection/?snr=1_7_7_230_150_901,-,,-,-,Graviteam_Tactics_Operation_Star_Collection
22589,https://store.steampowered.com/bundle/9400/Overdungeon__Game__Soundtrack_Bundle/?snr=1_7_7_230_150_901,-,,-,-,Overdungeon__Game__Soundtrack_Bundle
22590,https://store.steampowered.com/bundle/9442/The_Messenger__Soundtrack_Collection/?snr=1_7_7_230_150_901,-,,-,-,The_Messenger__Soundtrack_Collection
22593,https://store.steampowered.com/bundle/9458/Angels_of_Death_Game__Anime_Bundle/?snr=1_7_7_230_150_901,-,,-,-,Angels_of_Death_Game__Anime_Bundle
22594,https://store.steampowered.com/bundle/9475/TsunamiGamesBundle/?snr=1_7_7_230_150_901,-,,-,-,TsunamiGamesBundle
22596,https://store.steampowered.com/bundle/9512/Knights_of_Pen_and_Paper_1__2_Collection/?snr=1_7_7_230_150_901,-,,-,-,Knights_of_Pen_and_Paper_1__2_Collection
22598,https://store.steampowered.com/bundle/9545/Mahjong_Collection/?snr=1_7_7_230_150_901,-,,-,-,Mahjong_Collection
22601,https://store.steampowered.com/bundle/9562/Games_By_Loren_Bundle/?snr=1_7_7_230_150_901,-,,-,-,Games_By_Loren_Bundle
22602,https://store.steampowered.com/bundle/7780/Local_Party_Games_Bundle/?snr=1_7_7_230_150_902,-,,-,-,Local_Party_Games_Bundle
22606,https://store.steampowered.com/bundle/7834/Death_is_not_a_sin__Full/?snr=1_7_7_230_150_902,-,,-,-,Death_is_not_a_sin__Full
22609,https://store.steampowered.com/bundle/7872/The_PsychoFlux_Collection/?snr=1_7_7_230_150_902,-,,-,-,The_PsychoFlux_Collection
22610,https://store.steampowered.com/bundle/7915/Dust_and_Salt_Collection/?snr=1_7_7_230_150_902,-,,-,-,Dust_and_Salt_Collection
22622,https://store.steampowered.com/bundle/8123/PUZZLE_BUNDLE/?snr=1_7_7_230_150_902,-,,-,-,PUZZLE_BUNDLE
22625,https://store.steampowered.com/bundle/8183/Game__Soundtrack/?snr=1_7_7_230_150_902,-,,-,-,Game__Soundtrack
22627,https://store.steampowered.com/bundle/7872/The_PsychoFlux_Collection/?snr=1_7_7_230_150_903,-,,-,-,The_PsychoFlux_Collection
22628,https://store.steampowered.com/bundle/7915/Dust_and_Salt_Collection/?snr=1_7_7_230_150_903,-,,-,-,Dust_and_Salt_Collection
22640,https://store.steampowered.com/bundle/8123/PUZZLE_BUNDLE/?snr=1_7_7_230_150_903,-,,-,-,PUZZLE_BUNDLE
22643,https://store.steampowered.com/bundle/8183/Game__Soundtrack/?snr=1_7_7_230_150_903,-,,-,-,Game__Soundtrack
22647,https://store.steampowered.com/bundle/5180/Marvellous_Journeys_Bundle/?snr=1_7_7_230_150_903,-,,-,-,Marvellous_Journeys_Bundle
22648,https://store.steampowered.com/bundle/5181/Enchanted_Kingdoms_Bundle/?snr=1_7_7_230_150_903,-,,-,-,Enchanted_Kingdoms_Bundle
22650,https://store.steampowered.com/bundle/5200/When_Ski_Lifts_Go_Wrong__Deluxe_Edition/?snr=1_7_7_230_150_903,-,,-,-,When_Ski_Lifts_Go_Wrong__Deluxe_Edition
22654,https://store.steampowered.com/bundle/5254/Hand_of_Fate_2_Game_Soundtrack_and_DLC/?snr=1_7_7_230_150_904,-,,-,-,Hand_of_Fate_2_Game_Soundtrack_and_DLC
22660,https://store.steampowered.com/bundle/5328/Weardale_and_Teesdale_Route__040_Saddletank_Loco_Bundle/?snr=1_7_7_230_150_904,-,,-,-,Weardale_and_Teesdale_Route__040_Saddletank_Loco_Bundle
22661,https://store.steampowered.com/bundle/5331/Woodhead_Route__Thompson_Class_B1_Loco_Bundle/?snr=1_7_7_230_150_904,-,,-,-,Woodhead_Route__Thompson_Class_B1_Loco_Bundle
22665,https://store.steampowered.com/bundle/5424/Rytmik_Loyalty_Bundle/?snr=1_7_7_230_150_904,-,,-,-,Rytmik_Loyalty_Bundle
22671,https://store.steampowered.com/bundle/5469/Achpile_games/?snr=1_7_7_230_150_904,-,,-,-,Achpile_games
22675,https://store.steampowered.com/bundle/5601/Daedalic_Strategy_Bundle/?snr=1_7_7_230_150_904,-,,-,-,Daedalic_Strategy_Bundle
22681,https://store.steampowered.com/bundle/4430/SOULS_Game_and_Soundtrack_Bundle/?snr=1_7_7_230_150_905,-,,-,-,SOULS_Game_and_Soundtrack_Bundle
22687,https://store.steampowered.com/bundle/4512/Hijong_Parks_Retro_Arcade_Complete_Pack/?snr=1_7_7_230_150_905,-,,-,-,Hijong_Parks_Retro_Arcade_Complete_Pack
22688,https://store.steampowered.com/bundle/4521/Game__Soundtrack/?snr=1_7_7_230_150_905,-,,-,-,Game__Soundtrack
22694,https://store.steampowered.com/bundle/4606/Silicon_Zeroes__OST/?snr=1_7_7_230_150_905,-,,-,-,Silicon_Zeroes__OST
22697,https://store.steampowered.com/bundle/8332/MOMOEXE__Soundtrack/?snr=1_7_7_230_150_905,-,,-,-,MOMOEXE__Soundtrack
22698,https://store.steampowered.com/bundle/8355/MOMO_Franchise/?snr=1_7_7_230_150_905,-,,-,-,MOMO_Franchise
22705,https://store.steampowered.com/bundle/13409/Annapurna_Interactive_Soundtrack_Collection/?snr=1_7_7_230_150_906,-,,-,-,Annapurna_Interactive_Soundtrack_Collection
22706,https://store.steampowered.com/bundle/13456/STATIONflow__Original_Soundtrack_Bundle/?snr=1_7_7_230_150_906,-,,-,-,STATIONflow__Original_Soundtrack_Bundle
22708,https://store.steampowered.com/bundle/13487/Nippon_Marathon__Sound_Track_Bundle/?snr=1_7_7_230_150_906,-,,-,-,Nippon_Marathon__Sound_Track_Bundle
22711,https://store.steampowered.com/bundle/13527/Liz_The_Tower_and_the_Grimoire_Bundle/?snr=1_7_7_230_150_906,-,,-,-,Liz_The_Tower_and_the_Grimoire_Bundle
22712,https://store.steampowered.com/bundle/13549/A_Better_Place__Original_Soundtrack/?snr=1_7_7_230_150_906,-,,-,-,A_Better_Place__Original_Soundtrack
22725,https://store.steampowered.com/bundle/13711/Bullet_Heaven_2__Soundtrack/?snr=1_7_7_230_150_906,-,,-,-,Bullet_Heaven_2__Soundtrack
22726,https://store.steampowered.com/bundle/13721/Kagura_Games__Starter_Pack_5/?snr=1_7_7_230_150_906,-,,-,-,Kagura_Games__Starter_Pack_5
22730,https://store.steampowered.com/bundle/8123/PUZZLE_BUNDLE/?snr=1_7_7_230_150_907,-,,-,-,PUZZLE_BUNDLE
22733,https://store.steampowered.com/bundle/8183/Game__Soundtrack/?snr=1_7_7_230_150_907,-,,-,-,Game__Soundtrack
22742,https://store.steampowered.com/bundle/9687/Tardy_Collectors_Edition/?snr=1_7_7_230_150_907,-,,-,-,Tardy_Collectors_Edition
22747,https://store.steampowered.com/bundle/9779/8Floor_Bundle/?snr=1_7_7_230_150_907,-,,-,-,8Floor_Bundle
22749,https://store.steampowered.com/bundle/9802/Hexa_Bundle/?snr=1_7_7_230_150_907,-,,-,-,Hexa_Bundle
22755,https://store.steampowered.com/bundle/3993/Without_Within_Trilogy_Collection/?snr=1_7_7_230_150_908,-,,-,-,Without_Within_Trilogy_Collection
22763,https://store.steampowered.com/bundle/4267/TormentorPunisher__OST_Bundle/?snr=1_7_7_230_150_908,-,,-,-,TormentorPunisher__OST_Bundle
22767,https://store.steampowered.com/bundle/4344/ACE_Team_Full_House_Bundle/?snr=1_7_7_230_150_908,-,,-,-,ACE_Team_Full_House_Bundle
22772,https://store.steampowered.com/bundle/4430/SOULS_Game_and_Soundtrack_Bundle/?snr=1_7_7_230_150_908,-,,-,-,SOULS_Game_and_Soundtrack_Bundle
22790,https://store.steampowered.com/bundle/3690/A_Big_Adventure__Myrne_Bundle/?snr=1_7_7_230_150_909,-,,-,-,A_Big_Adventure__Myrne_Bundle
22794,https://store.steampowered.com/bundle/3737/Conductor__Abode/?snr=1_7_7_230_150_909,-,,-,-,Conductor__Abode
22802,https://store.steampowered.com/bundle/5254/Hand_of_Fate_2_Game_Soundtrack_and_DLC/?snr=1_7_7_230_150_910,-,,-,-,Hand_of_Fate_2_Game_Soundtrack_and_DLC
22808,https://store.steampowered.com/bundle/5328/Weardale_and_Teesdale_Route__040_Saddletank_Loco_Bundle/?snr=1_7_7_230_150_910,-,,-,-,Weardale_and_Teesdale_Route__040_Saddletank_Loco_Bundle
22809,https://store.steampowered.com/bundle/5331/Woodhead_Route__Thompson_Class_B1_Loco_Bundle/?snr=1_7_7_230_150_910,-,,-,-,Woodhead_Route__Thompson_Class_B1_Loco_Bundle
22813,https://store.steampowered.com/bundle/5424/Rytmik_Loyalty_Bundle/?snr=1_7_7_230_150_910,-,,-,-,Rytmik_Loyalty_Bundle
22819,https://store.steampowered.com/bundle/5469/Achpile_games/?snr=1_7_7_230_150_910,-,,-,-,Achpile_games
22823,https://store.steampowered.com/bundle/5601/Daedalic_Strategy_Bundle/?snr=1_7_7_230_150_910,-,,-,-,Daedalic_Strategy_Bundle
22825,https://store.steampowered.com/bundle/5606/RhinoGearz_Complete_Bundle/?snr=1_7_7_230_150_910,-,,-,-,RhinoGearz_Complete_Bundle
22829,https://store.steampowered.com/bundle/3079/Animated_Jigsaws_Japan_Pack/?snr=1_7_7_230_150_911,-,,-,-,Animated_Jigsaws_Japan_Pack
22832,https://store.steampowered.com/bundle/3095/Europa_Universalis_IV_Collection/?snr=1_7_7_230_150_911,-,,-,-,Europa_Universalis_IV_Collection
22834,https://store.steampowered.com/bundle/3107/Immortal_Redneck_Deluxe_Edition/?snr=1_7_7_230_150_911,-,,-,-,Immortal_Redneck_Deluxe_Edition
22836,https://store.steampowered.com/bundle/3154/Psychotic_Adventures/?snr=1_7_7_230_150_911,-,,-,-,Psychotic_Adventures
22840,https://store.steampowered.com/bundle/3278/aMAZE_Bundle/?snr=1_7_7_230_150_911,-,,-,-,aMAZE_Bundle
22844,https://store.steampowered.com/bundle/3423/Renowned_Explorers_Definitive_Edition/?snr=1_7_7_230_150_911,-,,-,-,Renowned_Explorers_Definitive_Edition
22845,https://store.steampowered.com/bundle/3438/monstercakes_Deluxe/?snr=1_7_7_230_150_911,-,,-,-,monstercakes_Deluxe
22846,https://store.steampowered.com/bundle/3446/Mages_of_Mystralia_Soundtrack_Edition/?snr=1_7_7_230_150_911,-,,-,-,Mages_of_Mystralia_Soundtrack_Edition
22848,https://store.steampowered.com/bundle/3529/Old_Mans_Journey__Soundtrack_Edition/?snr=1_7_7_230_150_911,-,,-,-,Old_Mans_Journey__Soundtrack_Edition
22851,https://store.steampowered.com/bundle/3545/Bleed_1__2_Combo_Pack/?snr=1_7_7_230_150_911,-,,-,-,Bleed_1__2_Combo_Pack
22862,https://store.steampowered.com/bundle/7720/The_Monsters_History_Book/?snr=1_7_7_230_150_912,-,,-,-,The_Monsters_History_Book
22865,https://store.steampowered.com/bundle/10241/Dapper_Dungeons/?snr=1_7_7_230_150_912,-,,-,-,Dapper_Dungeons
22871,https://store.steampowered.com/bundle/10477/The_Name_of_the_Game__Nex_Machina/?snr=1_7_7_230_150_912,-,,-,-,The_Name_of_the_Game__Nex_Machina
22876,https://store.steampowered.com/bundle/10535/Supernatural_Indie_Bundle/?snr=1_7_7_230_150_912,-,,-,-,Supernatural_Indie_Bundle
22879,https://store.steampowered.com/bundle/5935/Lance_A_Lot_Complete_Edition/?snr=1_7_7_230_150_913,-,,-,-,Lance_A_Lot_Complete_Edition
22880,https://store.steampowered.com/bundle/5937/Playsnak_VR_Arcade_Bundle/?snr=1_7_7_230_150_913,-,,-,-,Playsnak_VR_Arcade_Bundle
22889,https://store.steampowered.com/bundle/6087/SUMETRICK_Deluxe/?snr=1_7_7_230_150_913,-,,-,-,SUMETRICK_Deluxe
22892,https://store.steampowered.com/bundle/6139/Windybeard_Complete_Collection/?snr=1_7_7_230_150_913,-,,-,-,Windybeard_Complete_Collection
22898,https://store.steampowered.com/bundle/6215/Rytmik_Lite_Loyalty_Bundle/?snr=1_7_7_230_150_913,-,,-,-,Rytmik_Lite_Loyalty_Bundle
22900,https://store.steampowered.com/bundle/2036/The_Broken_Age_Complete_Set/?snr=1_7_7_230_150_913,-,,-,-,The_Broken_Age_Complete_Set
22903,https://store.steampowered.com/bundle/14071/Wanderlust_Travel_Stories__Wanderlust_Transsiberian_Bundle/?snr=1_7_7_230_150_914,-,,-,-,Wanderlust_Travel_Stories__Wanderlust_Transsiberian_Bundle
22904,https://store.steampowered.com/bundle/14072/Wanderlust_Travel_Stories__Wanderlust_Transsiberian__Soundtrack_Bundle/?snr=1_7_7_230_150_914,-,,-,-,Wanderlust_Travel_Stories__Wanderlust_Transsiberian__Soundtrack_Bundle
22905,https://store.steampowered.com/bundle/14119/__OST/?snr=1_7_7_230_150_914,-,,-,-,__OST
22913,https://store.steampowered.com/bundle/14245/Murder_Most_Fowl_Collection/?snr=1_7_7_230_150_914,-,,-,-,Murder_Most_Fowl_Collection
22924,https://store.steampowered.com/bundle/1188/DMC4SE_Demon_Hunter_Bundle__DmC_Complete_Pack/?snr=1_7_7_230_150_914,-,,-,-,DMC4SE_Demon_Hunter_Bundle__DmC_Complete_Pack
22939,https://store.steampowered.com/bundle/6087/SUMETRICK_Deluxe/?snr=1_7_7_230_150_915,-,,-,-,SUMETRICK_Deluxe
22942,https://store.steampowered.com/bundle/6139/Windybeard_Complete_Collection/?snr=1_7_7_230_150_915,-,,-,-,Windybeard_Complete_Collection
22948,https://store.steampowered.com/bundle/6215/Rytmik_Lite_Loyalty_Bundle/?snr=1_7_7_230_150_915,-,,-,-,Rytmik_Lite_Loyalty_Bundle
22952,https://store.steampowered.com/bundle/6087/SUMETRICK_Deluxe/?snr=1_7_7_230_150_916,-,,-,-,SUMETRICK_Deluxe
22955,https://store.steampowered.com/bundle/6139/Windybeard_Complete_Collection/?snr=1_7_7_230_150_916,-,,-,-,Windybeard_Complete_Collection
22961,https://store.steampowered.com/bundle/6215/Rytmik_Lite_Loyalty_Bundle/?snr=1_7_7_230_150_916,-,,-,-,Rytmik_Lite_Loyalty_Bundle
22965,https://store.steampowered.com/bundle/5741/OVIVO_Meditative_Collection/?snr=1_7_7_230_150_916,-,,-,-,OVIVO_Meditative_Collection
22967,https://store.steampowered.com/bundle/5818/Snail_Trek_Collection/?snr=1_7_7_230_150_916,-,,-,-,Snail_Trek_Collection
22969,https://store.steampowered.com/bundle/5835/Once_in_Yaissor_Bundle/?snr=1_7_7_230_150_916,-,,-,-,Once_in_Yaissor_Bundle
22974,https://store.steampowered.com/bundle/5908/MindBlowing_Games/?snr=1_7_7_230_150_916,-,,-,-,MindBlowing_Games
22978,https://store.steampowered.com/bundle/3423/Renowned_Explorers_Definitive_Edition/?snr=1_7_7_230_150_917,-,,-,-,Renowned_Explorers_Definitive_Edition
22979,https://store.steampowered.com/bundle/3438/monstercakes_Deluxe/?snr=1_7_7_230_150_917,-,,-,-,monstercakes_Deluxe
22980,https://store.steampowered.com/bundle/3446/Mages_of_Mystralia_Soundtrack_Edition/?snr=1_7_7_230_150_917,-,,-,-,Mages_of_Mystralia_Soundtrack_Edition
22982,https://store.steampowered.com/bundle/3529/Old_Mans_Journey__Soundtrack_Edition/?snr=1_7_7_230_150_917,-,,-,-,Old_Mans_Journey__Soundtrack_Edition
22985,https://store.steampowered.com/bundle/3545/Bleed_1__2_Combo_Pack/?snr=1_7_7_230_150_917,-,,-,-,Bleed_1__2_Combo_Pack
22986,https://store.steampowered.com/bundle/3564/Polygon_Attack__OST_bundle/?snr=1_7_7_230_150_917,-,,-,-,Polygon_Attack__OST_bundle
22987,https://store.steampowered.com/bundle/215/That_Dragon_Cancer__Thank_You_For_Playing/?snr=1_7_7_230_150_917,-,,-,-,That_Dragon_Cancer__Thank_You_For_Playing
22988,https://store.steampowered.com/bundle/247/F1_Game_Franchise_Bundle/?snr=1_7_7_230_150_917,-,,-,-,F1_Game_Franchise_Bundle
22989,https://store.steampowered.com/bundle/268/Merge_Games_Mega_Bundle/?snr=1_7_7_230_150_917,-,,-,-,Merge_Games_Mega_Bundle
22991,https://store.steampowered.com/bundle/280/Night_Bundle/?snr=1_7_7_230_150_917,-,,-,-,Night_Bundle
22992,https://store.steampowered.com/bundle/284/The_Vanishing_of_Ethan_Carter_VR_Bundle/?snr=1_7_7_230_150_917,-,,-,-,The_Vanishing_of_Ethan_Carter_VR_Bundle
22993,https://store.steampowered.com/bundle/306/Save_the_Dodos_Special_Edition/?snr=1_7_7_230_150_917,-,,-,-,Save_the_Dodos_Special_Edition
22994,https://store.steampowered.com/bundle/319/Worms_Collection/?snr=1_7_7_230_150_917,-,,-,-,Worms_Collection
22995,https://store.steampowered.com/bundle/339/Waste_Walkers_Complete_Bundle/?snr=1_7_7_230_150_917,-,,-,-,Waste_Walkers_Complete_Bundle
22996,https://store.steampowered.com/bundle/344/SAMOLIOTIK_DELUXE_EDITION/?snr=1_7_7_230_150_917,-,,-,-,SAMOLIOTIK_DELUXE_EDITION
22997,https://store.steampowered.com/bundle/346/Linea_the_Game__Complete_Edition/?snr=1_7_7_230_150_917,-,,-,-,Linea_the_Game__Complete_Edition
22998,https://store.steampowered.com/bundle/356/Playism_Bundle/?snr=1_7_7_230_150_917,-,,-,-,Playism_Bundle
22999,https://store.steampowered.com/bundle/357/Thomas_Was_Alone__Volume/?snr=1_7_7_230_150_917,-,,-,-,Thomas_Was_Alone__Volume
23000,https://store.steampowered.com/bundle/363/Subterrain__OST_Edition/?snr=1_7_7_230_150_917,-,,-,-,Subterrain__OST_Edition
23001,https://store.steampowered.com/bundle/4638/The_Norwood_Suite_Deluxe_Edition/?snr=1_7_7_230_150_917,-,,-,-,The_Norwood_Suite_Deluxe_Edition
23028,https://store.steampowered.com/bundle/3737/Conductor__Abode/?snr=1_7_7_230_150_919,-,,-,-,Conductor__Abode
23052,https://store.steampowered.com/bundle/10847/Cats_Fantastic_Journey/?snr=1_7_7_230_150_920,-,,-,-,Cats_Fantastic_Journey
23054,https://store.steampowered.com/bundle/10873/_/?snr=1_7_7_230_150_920,-,,-,-,_
23056,https://store.steampowered.com/bundle/14906/_/?snr=1_7_7_230_150_920,-,,-,-,_
23060,https://store.steampowered.com/bundle/14980/Cartonfall_Build__Destroy/?snr=1_7_7_230_150_920,-,,-,-,Cartonfall_Build__Destroy
23064,https://store.steampowered.com/bundle/15026/Anvate_Games_Bundle/?snr=1_7_7_230_150_920,-,,-,-,Anvate_Games_Bundle
